Year/Month/Day Hour:Minute:Second.Millisecond,cms_mtdtf_dcs_1:MTRS/MTD_TIF_18/Chip_0/Channel_2.actual.value,cms_mtdtf_dcs_1:MTRS/MTD_TIF_18/Chip_3/Channel_0.actual.value,cms_mtdtf_dcs_1:MTRS/MTD_TIF_33/Chip_1/Channel_3.actual.value,cms_mtdtf_dcs_1:MTRS/MTD_TIF_33/Chip_0/Channel_2.actual.value,cms_mtdtf_dcs_1:MTRS/MTD_TIF_33/Chip_3/Channel_5.actual.value,cms_mtdtf_dcs_1:MTRS/MTD_TIF_34/Chip_0/Channel_1.actual.value,cms_mtdtf_dcs_1:MTRS/MTD_TIF_34/Chip_1/Channel_0.actual.value,
Year/Month/Day Hour:Minute:Second.Millisecond,cms_mtdtf_dcs_1:MTRS/MTD_TIF_18/Chip_0/Channel_2,cms_mtdtf_dcs_1:MTRS/MTD_TIF_18/Chip_3/Channel_0,cms_mtdtf_dcs_1:MTRS/MTD_TIF_33/Chip_1/Channel_3,cms_mtdtf_dcs_1:MTRS/MTD_TIF_33/Chip_0/Channel_2,cms_mtdtf_dcs_1:MTRS/MTD_TIF_33/Chip_3/Channel_5,cms_mtdtf_dcs_1:MTRS/MTD_TIF_34/Chip_0/Channel_1,cms_mtdtf_dcs_1:MTRS/MTD_TIF_34/Chip_1/Channel_0,
2023/08/10 12:07:35.000,39.787109375,20.1806640625,,,,,,
2023/08/10 12:07:41.000,39.7919921875,20.1904296875,,,,,,
2023/08/10 12:07:43.000,,,27.9619140625,20.970703125,20.8701171875,,,
2023/08/10 12:07:44.000,39.81640625,20.203125,,,,,,
2023/08/10 12:07:49.000,39.828125,20.205078125,,,,,,
2023/08/10 12:07:50.000,,,,,,18.44140625,20.6259765625,
2023/08/10 12:07:52.000,,,,,,18.4296875,20.6337890625,
2023/08/10 12:07:54.000,,,,,,18.4326171875,20.6533203125,
2023/08/10 12:07:56.000,,,,,,18.4404296875,20.640625,
2023/08/10 12:08:00.000,,,,,,18.4326171875,20.64453125,
2023/08/10 12:08:02.000,,,,,,18.42578125,20.6484375,
2023/08/10 12:08:04.000,39.888671875,20.22265625,,,,18.4375,20.6396484375,
2023/08/10 12:08:09.000,39.9130859375,20.236328125,,,,,,
2023/08/10 12:08:12.000,,,,,,18.42578125,20.6826171875,
2023/08/10 12:08:14.000,,,,,,18.4287109375,,
2023/08/10 12:08:16.000,,,,,,18.4375,20.681640625,
2023/08/10 12:08:20.000,,,,,,18.4365234375,20.6875,
2023/08/10 12:08:22.000,,,,,,18.4345703125,20.6884765625,
2023/08/10 12:08:25.000,,,,,,18.4306640625,,
2023/08/10 12:08:29.000,,,,,,18.4365234375,20.72265625,
2023/08/10 12:08:30.000,39.9677734375,20.2685546875,,,,,,
2023/08/10 12:08:33.000,39.9716796875,20.2802734375,,,,,,
2023/08/10 12:08:39.000,40.0029296875,20.28125,,,,,,
2023/08/10 12:08:41.000,,,28.2333984375,21.0654296875,21.0615234375,,,
2023/08/10 12:08:42.000,39.998046875,20.2880859375,,,,,,
2023/08/10 12:08:45.000,40.005859375,20.2900390625,,,,,,
2023/08/10 12:08:51.000,40.0234375,20.3017578125,,,,,,
2023/08/10 12:08:52.000,,,,,,18.43359375,20.7314453125,
2023/08/10 12:08:54.000,,,,,,18.4306640625,20.7470703125,
2023/08/10 12:08:56.000,,,,,,18.4248046875,20.7841796875,
2023/08/10 12:08:59.000,,,28.283203125,21.1162109375,21.09375,,,
2023/08/10 12:09:00.000,40.041015625,,,,,,,
2023/08/10 12:09:03.000,40.0537109375,20.30859375,,,,,,
2023/08/10 12:09:05.000,,,28.291015625,21.1396484375,21.1123046875,,,
2023/08/10 12:09:06.000,40.0546875,20.3173828125,,,,,,
2023/08/10 12:09:11.000,40.08203125,20.3212890625,,,,,,
2023/08/10 12:09:15.000,40.0751953125,20.330078125,,,,,,
2023/08/10 12:09:21.000,40.1005859375,20.3369140625,,,,,,
2023/08/10 12:09:24.000,,,,,,18.4287109375,20.8134765625,
2023/08/10 12:09:25.000,,,28.3486328125,21.14453125,21.1494140625,,,
2023/08/10 12:09:26.000,40.119140625,20.3447265625,,,,,,
2023/08/10 12:09:31.000,40.1318359375,20.34765625,,,,,,
2023/08/10 12:09:33.000,,,28.35546875,21.197265625,21.1396484375,,,
2023/08/10 12:09:34.000,40.1279296875,20.3583984375,,,,,,
2023/08/10 12:09:39.000,40.1650390625,20.359375,,,,,,
2023/08/10 12:09:43.000,40.1689453125,20.3779296875,,,,,,
2023/08/10 12:09:44.000,,,,,,18.4375,20.853515625,
2023/08/10 12:09:46.000,,,,,,18.4365234375,20.86328125,
2023/08/10 12:09:50.000,,,,,,18.4453125,20.87890625,
2023/08/10 12:09:52.000,,,,,,18.4345703125,20.8818359375,
2023/08/10 12:09:54.000,,,,,,18.443359375,20.890625,
2023/08/10 12:09:56.000,,,,,,18.44140625,20.8935546875,
2023/08/10 12:10:00.000,,,,,,18.4423828125,20.9052734375,
2023/08/10 12:10:03.000,,,,,,18.4453125,20.9169921875,
2023/08/10 12:10:05.000,,,,,,,20.9150390625,
2023/08/10 12:10:06.000,40.2353515625,20.40625,,,,,,
2023/08/10 12:10:11.000,40.2412109375,20.4208984375,,,,,,
2023/08/10 12:10:12.000,,,,,,18.4423828125,20.92578125,
2023/08/10 12:10:14.000,,,,,,,20.9267578125,
2023/08/10 12:10:16.000,,,,,,18.443359375,20.9482421875,
2023/08/10 12:10:20.000,,,,,,18.44140625,20.955078125,
2023/08/10 12:10:22.000,,,,,,18.4462890625,20.966796875,
2023/08/10 12:10:26.000,,,,,,18.443359375,20.9755859375,
2023/08/10 12:10:27.000,40.2861328125,20.43359375,,,,,,
2023/08/10 12:10:29.000,,,28.52734375,21.326171875,21.2626953125,,,
2023/08/10 12:10:30.000,40.291015625,20.4423828125,,,,,,
2023/08/10 12:10:33.000,40.306640625,20.451171875,,,,,,
2023/08/10 12:10:35.000,,,28.5673828125,21.3740234375,21.28125,,,
2023/08/10 12:10:36.000,40.3212890625,20.4482421875,,,,,,
2023/08/10 12:10:41.000,40.3330078125,20.458984375,,,,,,
2023/08/10 12:10:45.000,40.3408203125,20.4697265625,,,,,,
2023/08/10 12:10:51.000,40.380859375,20.4716796875,,,,,,
2023/08/10 12:10:53.000,,,28.67578125,21.373046875,21.3544921875,,,
2023/08/10 12:10:54.000,40.37890625,20.478515625,,,,,,
2023/08/10 12:10:57.000,40.376953125,20.4853515625,,,,,,
2023/08/10 12:11:02.000,40.3857421875,20.49609375,,,,,,
2023/08/10 12:11:05.000,40.3935546875,,,,,,,
2023/08/10 12:11:06.000,,,,,,18.4384765625,21.0048828125,
2023/08/10 12:11:10.000,,,,,,18.451171875,21.0146484375,
2023/08/10 12:11:12.000,,,,,,18.443359375,21.0400390625,
2023/08/10 12:11:14.000,,,,,,18.44921875,21.0390625,
2023/08/10 12:11:15.000,,,28.701171875,21.39453125,21.3720703125,,,
2023/08/10 12:11:16.000,40.4130859375,20.5048828125,,,,,,
2023/08/10 12:11:20.000,,,,,,18.4501953125,21.0439453125,
2023/08/10 12:11:22.000,,,,,,18.4453125,21.0537109375,
2023/08/10 12:11:23.000,,,28.6630859375,21.400390625,21.3984375,,,
2023/08/10 12:11:24.000,40.4306640625,20.5205078125,,,,,,
2023/08/10 12:11:26.000,,,,,,18.447265625,,
2023/08/10 12:11:28.000,,,28.7109375,21.4072265625,21.3759765625,,,
2023/08/10 12:11:29.000,40.4345703125,20.521484375,,,,,,
2023/08/10 12:11:30.000,,,,,,18.451171875,21.0615234375,
2023/08/10 12:11:34.000,,,,,,18.447265625,21.083984375,
2023/08/10 12:11:36.000,,,,,,18.4453125,21.076171875,
2023/08/10 12:11:39.000,,,28.736328125,21.4326171875,21.404296875,,,
2023/08/10 12:11:40.000,40.4697265625,20.53515625,,,,,,
2023/08/10 12:11:43.000,40.474609375,20.537109375,,,,,,
2023/08/10 12:11:47.000,40.4873046875,20.546875,,,,,,
2023/08/10 12:11:50.000,,,,,,,21.107421875,
2023/08/10 12:11:52.000,40.501953125,20.5517578125,,,,18.44921875,21.0927734375,
2023/08/10 12:11:55.000,40.509765625,20.5576171875,,,,,,
2023/08/10 12:12:01.000,40.517578125,20.5673828125,,,,,,
2023/08/10 12:12:03.000,,,28.783203125,21.47265625,21.4833984375,,,
2023/08/10 12:12:04.000,40.5107421875,20.5703125,,,,,,
2023/08/10 12:12:07.000,40.5322265625,,,,,,,
2023/08/10 12:12:10.000,,,28.7890625,21.5166015625,21.4912109375,,,
2023/08/10 12:12:11.000,,,28.787109375,,21.46484375,,,
2023/08/10 12:12:12.000,40.5341796875,20.572265625,,,,,,
2023/08/10 12:12:15.000,40.548828125,20.587890625,,,,,,
2023/08/10 12:12:21.000,40.5595703125,20.5966796875,,,,,,
2023/08/10 12:12:22.000,,,,,,18.455078125,21.1669921875,
2023/08/10 12:12:24.000,,,,,,18.4541015625,21.171875,
2023/08/10 12:12:26.000,,,,,,18.455078125,21.1806640625,
2023/08/10 12:12:30.000,,,,,,18.458984375,21.1640625,
2023/08/10 12:12:32.000,,,,,,18.4521484375,21.1923828125,
2023/08/10 12:12:34.000,,,,,,18.4560546875,21.18359375,
2023/08/10 12:12:36.000,,,,,,18.455078125,21.2021484375,
2023/08/10 12:12:37.000,40.607421875,20.6162109375,,,,,,
2023/08/10 12:12:41.000,40.6220703125,20.625,,,,,,
2023/08/10 12:12:45.000,40.6181640625,20.626953125,,,,,,
2023/08/10 12:12:51.000,40.6240234375,20.6376953125,,,,,,
2023/08/10 12:12:55.000,40.6328125,20.6396484375,,,,,,
2023/08/10 12:13:01.000,40.642578125,20.6474609375,,,,,,
2023/08/10 12:13:05.000,40.6552734375,20.6552734375,,,,,,
2023/08/10 12:13:10.000,,,28.9091796875,21.625,21.5732421875,,,
2023/08/10 12:13:11.000,40.6611328125,20.6611328125,,,,,,
2023/08/10 12:13:13.000,40.671875,20.662109375,,,,,,
2023/08/10 12:13:17.000,40.6728515625,20.673828125,,,,,,
2023/08/10 12:13:20.000,,,,,,18.462890625,21.251953125,
2023/08/10 12:13:21.000,40.6865234375,20.6728515625,,,,,,
2023/08/10 12:13:23.000,,,28.9375,21.642578125,21.5869140625,,,
2023/08/10 12:13:24.000,40.701171875,20.681640625,,,,,,
2023/08/10 12:13:32.000,40.7158203125,20.6875,,,,,,
2023/08/10 12:13:35.000,40.716796875,20.701171875,,,,,,
2023/08/10 12:13:38.000,,,28.96875,21.708984375,21.6484375,,,
2023/08/10 12:13:39.000,40.720703125,20.705078125,,,,,,
2023/08/10 12:13:43.000,40.740234375,20.7080078125,,,,,,
2023/08/10 12:13:50.000,40.7509765625,20.716796875,,,,,,
2023/08/10 12:13:53.000,40.763671875,20.71875,,,,,,
2023/08/10 12:13:56.000,40.76171875,20.72265625,,,,18.482421875,21.3251953125,
2023/08/10 12:14:00.000,40.787109375,20.7265625,,,,,,
2023/08/10 12:14:02.000,,,,,,18.4765625,21.330078125,
2023/08/10 12:14:04.000,,,,,,18.4736328125,21.3466796875,
2023/08/10 12:14:06.000,,,,,,18.484375,21.3291015625,
2023/08/10 12:14:10.000,,,,,,18.4765625,21.349609375,
2023/08/10 12:14:11.000,40.783203125,20.73828125,,,,,,
2023/08/10 12:14:13.000,40.7802734375,20.7470703125,,,,,,
2023/08/10 12:14:17.000,40.7919921875,20.748046875,,,,,,
2023/08/10 12:14:22.000,40.80859375,20.7646484375,,,,,,
2023/08/10 12:14:23.000,,,29.056640625,21.7431640625,21.6796875,,,
2023/08/10 12:14:24.000,40.8115234375,20.7607421875,,,,,,
2023/08/10 12:14:26.000,,,,,,18.48046875,21.3740234375,
2023/08/10 12:14:27.000,,,29.04296875,21.7392578125,21.7255859375,,,
2023/08/10 12:14:29.000,40.7919921875,20.7646484375,,,,,,
2023/08/10 12:14:32.000,,,,,,18.4853515625,21.38671875,
2023/08/10 12:14:33.000,40.8173828125,20.7734375,,,,,,
2023/08/10 12:14:35.000,40.8330078125,20.76953125,,,,,,
2023/08/10 12:14:41.000,40.8388671875,20.7744140625,,,,,,
2023/08/10 12:14:45.000,40.8369140625,20.787109375,,,,,,
2023/08/10 12:14:51.000,40.8583984375,20.7880859375,,,,,,
2023/08/10 12:14:55.000,40.8671875,20.7890625,,,,,,
2023/08/10 12:14:59.000,,,29.09765625,21.7861328125,21.734375,,,
2023/08/10 12:15:00.000,40.8759765625,20.8095703125,,,,,,
2023/08/10 12:15:03.000,40.8701171875,,,,,,,
2023/08/10 12:15:07.000,40.875,20.8125,,,,,,
2023/08/10 12:15:10.000,,,,,,18.4912109375,21.443359375,
2023/08/10 12:15:11.000,40.88671875,20.814453125,,,,,,
2023/08/10 12:15:15.000,40.890625,20.8232421875,,,,,,
2023/08/10 12:15:19.000,,,29.142578125,21.8349609375,21.7822265625,,,
2023/08/10 12:15:20.000,40.88671875,20.822265625,,,,,,
2023/08/10 12:15:23.000,40.90625,20.826171875,,,,,,
2023/08/10 12:15:26.000,40.896484375,20.83203125,,,,,21.4658203125,
2023/08/10 12:15:31.000,40.93359375,20.845703125,,,,,,
2023/08/10 12:15:33.000,,,29.169921875,21.8232421875,21.79296875,,,
2023/08/10 12:15:34.000,40.9462890625,20.8447265625,,,,,,
2023/08/10 12:15:37.000,40.939453125,20.8486328125,,,,,,
2023/08/10 12:15:40.000,,,,,,18.4951171875,21.4814453125,
2023/08/10 12:15:41.000,40.943359375,20.853515625,,,,,,
2023/08/10 12:15:43.000,,,29.171875,21.84375,21.845703125,,,
2023/08/10 12:15:44.000,40.9462890625,,,,,,,
2023/08/10 12:15:47.000,40.939453125,20.861328125,,,,,,
2023/08/10 12:15:52.000,40.9619140625,20.86328125,,,,,,
2023/08/10 12:15:55.000,40.95703125,20.875,,,,,,
2023/08/10 12:15:57.000,,,29.15234375,21.8740234375,21.875,,,
2023/08/10 12:16:00.000,40.974609375,20.8779296875,,,,,,
2023/08/10 12:16:03.000,40.9833984375,20.87890625,,,,,,
2023/08/10 12:16:05.000,,,29.208984375,21.908203125,21.87890625,,,
2023/08/10 12:16:06.000,40.99609375,20.8779296875,,,,,,
2023/08/10 12:16:11.000,41.0087890625,20.884765625,,,,,,
2023/08/10 12:16:12.000,,,,,,18.5068359375,21.517578125,
2023/08/10 12:16:14.000,,,,,,18.5048828125,21.5400390625,
2023/08/10 12:16:16.000,,,,,,18.50390625,21.5263671875,
2023/08/10 12:16:17.000,,,29.2734375,21.9150390625,21.8896484375,,,
2023/08/10 12:16:19.000,41.025390625,20.896484375,,,,,,
2023/08/10 12:16:22.000,,,,,,18.5068359375,21.5166015625,
2023/08/10 12:16:23.000,41.0380859375,20.908203125,,,,,,
2023/08/10 12:16:25.000,,20.91015625,,,,,,
2023/08/10 12:16:31.000,41.0498046875,20.9111328125,,,,,,
2023/08/10 12:16:35.000,41.0625,20.919921875,,,,,,
2023/08/10 12:16:37.000,,,29.3515625,21.9755859375,21.9111328125,,,
2023/08/10 12:16:40.000,41.0771484375,20.931640625,,,,,,
2023/08/10 12:16:43.000,41.0751953125,20.939453125,,,,18.517578125,21.6044921875,
2023/08/10 12:16:47.000,41.0908203125,,,,,,,
2023/08/10 12:16:52.000,41.1123046875,20.9453125,,,,,,
2023/08/10 12:16:55.000,41.10546875,20.958984375,,,,,,
2023/08/10 12:17:01.000,41.1083984375,20.96484375,,,,,,
2023/08/10 12:17:04.000,,,29.4033203125,22.013671875,21.974609375,,,
2023/08/10 12:17:05.000,41.1142578125,20.9697265625,,,,,,
2023/08/10 12:17:11.000,41.1494140625,20.9677734375,,,,,,
2023/08/10 12:17:13.000,,,29.4228515625,22.0576171875,21.994140625,,,
2023/08/10 12:17:14.000,41.154296875,20.974609375,,,,,,
2023/08/10 12:17:17.000,41.1572265625,20.9873046875,,,,,,
2023/08/10 12:17:20.000,,,29.4443359375,22.087890625,21.9853515625,,,
2023/08/10 12:17:21.000,,,29.4404296875,,21.9794921875,,,
2023/08/10 12:17:22.000,41.1640625,20.994140625,,,,,,
2023/08/10 12:17:25.000,41.166015625,20.9873046875,,,,,,
2023/08/10 12:17:31.000,41.19140625,21.001953125,,,,,,
2023/08/10 12:17:35.000,41.208984375,21.005859375,,,,,,
2023/08/10 12:17:41.000,41.244140625,21.0185546875,,,,,,
2023/08/10 12:17:45.000,41.25390625,21.0224609375,,,,,,
2023/08/10 12:17:47.000,,,29.619140625,22.1630859375,22.103515625,,,
2023/08/10 12:17:50.000,41.271484375,21.0322265625,,,,,,
2023/08/10 12:17:53.000,41.291015625,21.0244140625,,,,,,
2023/08/10 12:17:55.000,,,29.70703125,22.1845703125,22.1728515625,,,
2023/08/10 12:17:56.000,41.3046875,21.037109375,,,,,,
2023/08/10 12:18:00.000,,,,,,18.529296875,21.7119140625,
2023/08/10 12:18:02.000,41.33203125,21.0458984375,,,,18.5322265625,21.72265625,
2023/08/10 12:18:05.000,41.34375,21.048828125,,,,,,
2023/08/10 12:18:08.000,41.353515625,21.056640625,,,,18.53515625,21.7392578125,
2023/08/10 12:18:11.000,41.36328125,21.0546875,,,,,,
2023/08/10 12:18:15.000,41.3828125,21.0625,,,,,,
2023/08/10 12:18:21.000,41.416015625,21.068359375,,,,,,
2023/08/10 12:18:22.000,,,,,,18.5341796875,21.7529296875,
2023/08/10 12:18:24.000,,,,,,18.5390625,21.7646484375,
2023/08/10 12:18:26.000,,,,,,18.5439453125,21.771484375,
2023/08/10 12:18:27.000,,,29.94921875,22.3232421875,22.291015625,,,
2023/08/10 12:18:29.000,41.4462890625,21.076171875,,,,,,
2023/08/10 12:18:32.000,,,,,,18.5419921875,21.7666015625,
2023/08/10 12:18:33.000,41.462890625,21.0849609375,,,,,,
2023/08/10 12:18:35.000,41.46875,21.0830078125,,,,,,
2023/08/10 12:18:41.000,41.5009765625,21.1005859375,,,,,,
2023/08/10 12:18:45.000,41.5166015625,21.1025390625,,,,,,
2023/08/10 12:18:51.000,41.541015625,21.1142578125,,,,,,
2023/08/10 12:18:55.000,41.56640625,,,,,,,
2023/08/10 12:19:01.000,41.5810546875,21.1240234375,,,,,,
2023/08/10 12:19:03.000,,,30.35546875,22.4423828125,22.423828125,,,
2023/08/10 12:19:04.000,41.6025390625,21.13671875,,,,,,
2023/08/10 12:19:06.000,,,,,,18.5478515625,21.8837890625,
2023/08/10 12:19:07.000,,,30.37109375,22.4560546875,22.4287109375,,,
2023/08/10 12:19:09.000,41.6220703125,,,,,,,
2023/08/10 12:19:12.000,41.6298828125,21.14453125,,,,18.5498046875,21.8720703125,
2023/08/10 12:19:15.000,41.6494140625,21.1484375,,,,,,
2023/08/10 12:19:21.000,41.6689453125,21.158203125,,,,,,
2023/08/10 12:19:25.000,41.6845703125,21.1552734375,,,,,,
2023/08/10 12:19:31.000,41.7138671875,21.1689453125,,,,,,
2023/08/10 12:19:35.000,41.734375,21.1748046875,,,,,,
2023/08/10 12:19:40.000,,,,,,18.5595703125,21.9345703125,
2023/08/10 12:19:43.000,,,,,,18.5556640625,21.9375,
2023/08/10 12:19:44.000,,,30.7060546875,22.5517578125,22.54296875,,,
2023/08/10 12:19:45.000,41.7685546875,21.181640625,,,,,,
2023/08/10 12:19:46.000,,,,,,18.5517578125,21.95703125,
2023/08/10 12:19:47.000,,,30.71875,22.5771484375,22.5478515625,,,
2023/08/10 12:19:49.000,41.794921875,21.19921875,,,,,,
2023/08/10 12:19:52.000,41.7939453125,21.1923828125,,,,18.5595703125,21.966796875,
2023/08/10 12:19:55.000,41.8173828125,21.20703125,,,,,,
2023/08/10 12:19:57.000,,,30.822265625,22.607421875,22.625,,,
2023/08/10 12:19:59.000,41.822265625,21.2109375,,,,,,
2023/08/10 12:20:00.000,,,,,,18.556640625,21.9638671875,
2023/08/10 12:20:01.000,,,30.8466796875,22.5986328125,22.6181640625,,,
2023/08/10 12:20:02.000,41.8349609375,21.20703125,,,,,,
2023/08/10 12:20:04.000,,,,,,18.55859375,21.970703125,
2023/08/10 12:20:06.000,,,,,,18.5615234375,21.9765625,
2023/08/10 12:20:09.000,,,,,,18.564453125,22,
2023/08/10 12:20:12.000,,,,,,18.5654296875,22.0029296875,
2023/08/10 12:20:14.000,,,,,,18.568359375,22.0205078125,
2023/08/10 12:20:17.000,,,,,,18.5634765625,22.0244140625,
2023/08/10 12:20:20.000,,,31.0400390625,22.6552734375,22.662109375,,,
2023/08/10 12:20:21.000,41.919921875,21.2431640625,,,,,,
2023/08/10 12:20:22.000,,,,,,18.5654296875,22.0419921875,
2023/08/10 12:20:23.000,,,31.0146484375,22.6533203125,22.7041015625,,,
2023/08/10 12:20:24.000,41.931640625,21.2451171875,,,,,,
2023/08/10 12:20:26.000,41.9375,21.251953125,,,,18.560546875,22.033203125,
2023/08/10 12:20:30.000,41.9580078125,21.2548828125,,,,,,
2023/08/10 12:20:32.000,,,,,,18.5654296875,22.0615234375,
2023/08/10 12:20:34.000,,,,,,18.5673828125,22.0400390625,
2023/08/10 12:20:36.000,,,,,,18.5615234375,22.0576171875,
2023/08/10 12:20:41.000,,,,,,18.568359375,22.0703125,
2023/08/10 12:20:43.000,,,,,,18.572265625,22.0771484375,
2023/08/10 12:20:45.000,,,,,,18.5703125,22.0595703125,
2023/08/10 12:20:46.000,42.021484375,21.2822265625,,,,,,
2023/08/10 12:20:51.000,42.0322265625,21.2880859375,,,,,,
2023/08/10 12:20:54.000,42.0478515625,21.2802734375,,,,18.568359375,22.0947265625,
2023/08/10 12:20:57.000,42.060546875,21.294921875,,,,,,
2023/08/10 12:21:00.000,,,,,,18.576171875,22.1162109375,
2023/08/10 12:21:01.000,42.0771484375,21.298828125,,,,,,
2023/08/10 12:21:03.000,,,31.359375,22.7607421875,22.82421875,,,
2023/08/10 12:21:04.000,42.0830078125,21.3037109375,,,,,,
2023/08/10 12:21:07.000,42.10546875,21.306640625,,,,,,
2023/08/10 12:21:12.000,42.1220703125,21.31640625,,,,,,
2023/08/10 12:21:14.000,,,,,,18.578125,22.146484375,
2023/08/10 12:21:20.000,,,,,,18.58203125,22.1455078125,
2023/08/10 12:21:22.000,,,,,,,22.1728515625,
2023/08/10 12:21:24.000,,,,,,18.5791015625,22.17578125,
2023/08/10 12:21:26.000,42.1689453125,21.328125,,,,,22.171875,
2023/08/10 12:21:31.000,42.2001953125,21.341796875,,,,,,
2023/08/10 12:21:34.000,,,,,,18.587890625,22.20703125,
2023/08/10 12:21:36.000,,,,,,18.5810546875,22.1953125,
2023/08/10 12:21:40.000,,,,,,,22.2041015625,
2023/08/10 12:21:42.000,,,,,,18.58984375,22.2275390625,
2023/08/10 12:21:44.000,,,,,,18.5859375,22.1884765625,
2023/08/10 12:21:47.000,,,,,,18.5849609375,22.21875,
2023/08/10 12:21:51.000,,,,,,18.5830078125,22.2451171875,
2023/08/10 12:21:52.000,42.2822265625,21.384765625,,,,,,
2023/08/10 12:21:55.000,42.3056640625,21.3828125,,,,,,
2023/08/10 12:21:56.000,,,,,,18.58984375,,
2023/08/10 12:21:58.000,,,,,,18.587890625,22.255859375,
2023/08/10 12:22:00.000,42.306640625,21.3896484375,,,,,,
2023/08/10 12:22:02.000,,,31.779296875,22.923828125,22.984375,,,
2023/08/10 12:22:03.000,,,,22.9404296875,22.9970703125,,,
2023/08/10 12:22:04.000,42.3291015625,21.4033203125,,,,,,
2023/08/10 12:22:07.000,42.3359375,21.40234375,,,,,,
2023/08/10 12:22:13.000,42.35546875,21.412109375,,,,,,
2023/08/10 12:22:17.000,42.3759765625,21.408203125,,,,,,
2023/08/10 12:22:22.000,42.4013671875,21.423828125,,,,,,
2023/08/10 12:22:24.000,,,,,,18.599609375,22.296875,
2023/08/10 12:22:26.000,,,,,,18.5947265625,22.31640625,
2023/08/10 12:22:30.000,,,,,,18.59765625,22.3291015625,
2023/08/10 12:22:33.000,42.4384765625,21.443359375,,,,18.595703125,22.33203125,
2023/08/10 12:22:37.000,42.4521484375,21.4453125,,,,,,
2023/08/10 12:22:40.000,,,32.0126953125,23.037109375,23.0888671875,,,
2023/08/10 12:22:41.000,,,32.0263671875,23.041015625,,,,
2023/08/10 12:22:42.000,42.470703125,21.462890625,,,,,,
2023/08/10 12:22:45.000,42.4833984375,21.4560546875,,,,,,
2023/08/10 12:22:50.000,42.5029296875,21.4716796875,,,,,,
2023/08/10 12:22:51.000,,,32.1015625,23.080078125,23.1298828125,18.5947265625,22.373046875,
2023/08/10 12:22:53.000,,,32.119140625,23.091796875,,,,
2023/08/10 12:22:54.000,42.5166015625,,,,,,,
2023/08/10 12:22:57.000,42.52734375,21.4814453125,,,,,,
2023/08/10 12:23:00.000,,,32.1376953125,23.0927734375,23.1533203125,,,
2023/08/10 12:23:01.000,42.5390625,21.4921875,,,,,,
2023/08/10 12:23:05.000,42.556640625,21.494140625,,,,,,
2023/08/10 12:23:11.000,42.5849609375,21.498046875,,,,,,
2023/08/10 12:23:12.000,,,,,,18.6044921875,22.4208984375,
2023/08/10 12:23:14.000,,,,,,18.599609375,22.4296875,
2023/08/10 12:23:16.000,,,,,,18.6025390625,22.4287109375,
2023/08/10 12:23:20.000,,,,,,18.611328125,22.4541015625,
2023/08/10 12:23:22.000,,,,,,18.6044921875,22.4423828125,
2023/08/10 12:23:24.000,,,,,,,22.4384765625,
2023/08/10 12:23:26.000,,,,,,18.6123046875,22.4521484375,
2023/08/10 12:23:27.000,42.6337890625,21.5244140625,,,,,,
2023/08/10 12:23:31.000,42.6455078125,21.53125,,,,,,
2023/08/10 12:23:33.000,,,32.33203125,23.181640625,23.251953125,,,
2023/08/10 12:23:34.000,42.66796875,21.54296875,,,,,,
2023/08/10 12:23:36.000,42.6708984375,21.537109375,,,,18.6083984375,22.486328125,
2023/08/10 12:23:41.000,42.689453125,21.5595703125,,,,,,
2023/08/10 12:23:45.000,42.6962890625,21.5576171875,,,,,,
2023/08/10 12:23:47.000,,,32.4306640625,23.2373046875,23.310546875,,,
2023/08/10 12:23:49.000,42.7265625,21.5615234375,,,,,,
2023/08/10 12:23:53.000,42.728515625,21.5703125,,,,18.6162109375,22.5126953125,
2023/08/10 12:23:57.000,42.7529296875,21.5751953125,,,,,,
2023/08/10 12:24:02.000,42.7744140625,21.5830078125,,,,,,
2023/08/10 12:24:04.000,,,,,,18.6240234375,22.5556640625,
2023/08/10 12:24:06.000,,,,,,18.6201171875,22.5517578125,
2023/08/10 12:24:10.000,,,,,,18.6259765625,22.5693359375,
2023/08/10 12:24:13.000,42.80078125,21.59375,,,,18.6298828125,22.5810546875,
2023/08/10 12:24:17.000,42.8125,21.607421875,,,,,,
2023/08/10 12:24:22.000,42.8466796875,21.62109375,,,,,,
2023/08/10 12:24:23.000,,,32.58984375,23.34375,23.3564453125,,,
2023/08/10 12:24:24.000,,21.625,,,,,,
2023/08/10 12:24:27.000,42.8525390625,21.6318359375,,,,,,
2023/08/10 12:24:31.000,,,,,,18.6259765625,22.6201171875,
2023/08/10 12:24:33.000,,,32.669921875,23.361328125,23.416015625,,,
2023/08/10 12:24:34.000,42.875,21.6396484375,,,,,,
2023/08/10 12:24:36.000,42.8828125,21.6376953125,,,,18.625,22.626953125,
2023/08/10 12:24:41.000,42.8984375,21.6474609375,,,,,,
2023/08/10 12:24:45.000,42.9169921875,21.65625,,,,,,
2023/08/10 12:24:47.000,,,32.7578125,23.384765625,23.4482421875,,,
2023/08/10 12:24:50.000,42.935546875,21.66015625,,,,,,
2023/08/10 12:24:53.000,42.9482421875,21.673828125,,,,,,
2023/08/10 12:24:54.000,,,,,,18.6220703125,22.6484375,
2023/08/10 12:24:56.000,,,,,,,22.6650390625,
2023/08/10 12:24:58.000,,,,,,18.6240234375,22.69140625,
2023/08/10 12:25:01.000,,,32.8408203125,23.439453125,23.48046875,,,
2023/08/10 12:25:02.000,42.974609375,21.685546875,,,,,,
