Year/Month/Day Hour:Minute:Second.Millisecond,cms_mtdtf_dcs_1:MTRS/MTD_TIF_18/Chip_0/Channel_2.actual.value,cms_mtdtf_dcs_1:MTRS/MTD_TIF_33/Chip_0/Channel_2.actual.value,cms_mtdtf_dcs_1:MTRS/MTD_TIF_34/Chip_1/Channel_0.actual.value,
Year/Month/Day Hour:Minute:Second.Millisecond,cms_mtdtf_dcs_1:MTRS/MTD_TIF_18/Chip_0/Channel_2,cms_mtdtf_dcs_1:MTRS/MTD_TIF_33/Chip_0/Channel_2,cms_mtdtf_dcs_1:MTRS/MTD_TIF_34/Chip_1/Channel_0,
2023/08/24 10:37:17.000,-29.8955078125,,,
2023/08/24 10:37:21.000,-29.8349609375,,,
2023/08/24 10:37:27.000,-29.7998046875,,,
2023/08/24 10:42:10.000,-29.009765625,,,
2023/08/24 10:42:13.000,-29.0185546875,,,
2023/08/24 10:42:18.000,-29.03125,,,
2023/08/24 10:42:21.000,-29.0361328125,,,
2023/08/24 10:42:26.000,-29.0419921875,,,
2023/08/24 10:42:29.000,-29.0517578125,,,
2023/08/24 10:42:33.000,-29.0498046875,,,
2023/08/24 10:42:38.000,-29.0361328125,,,
2023/08/24 10:47:58.000,-28.84375,,,
2023/08/24 10:48:01.000,-28.8271484375,,,
2023/08/24 10:53:02.000,-28.7763671875,,,
2023/08/24 10:53:06.000,-28.77734375,,,
2023/08/24 10:53:09.000,-28.791015625,,,
2023/08/24 10:53:13.000,-28.796875,,,
2023/08/24 10:53:18.000,-28.806640625,,,
2023/08/24 10:58:20.000,-31.421875,,,
2023/08/24 10:58:23.000,-31.42578125,,,
2023/08/24 10:58:30.000,-31.4599609375,,,
2023/08/24 10:58:33.000,-31.47265625,,,
2023/08/24 11:03:10.000,-32.55078125,,,
2023/08/24 11:03:12.000,-32.5439453125,,,
2023/08/24 11:03:15.000,-32.521484375,,,
2023/08/24 11:03:20.000,-32.4697265625,,,
2023/08/24 11:03:22.000,-32.4462890625,,,
2023/08/24 11:03:25.000,-32.435546875,,,
2023/08/24 11:08:22.000,-35.2685546875,,,
2023/08/24 11:08:25.000,-35.2744140625,,,
2023/08/24 11:08:29.000,-35.2978515625,,,
2023/08/24 11:08:33.000,-35.3212890625,,,
2023/08/24 11:08:38.000,-35.3388671875,,,
2023/08/24 11:13:30.000,-35.67578125,,,
2023/08/24 11:13:33.000,-35.8681640625,,,
2023/08/24 11:13:36.000,-36.6337890625,,,
2023/08/24 11:13:40.000,-37.380859375,,,
2023/08/24 11:18:39.000,-38.8212890625,,,
2023/08/24 11:18:43.000,-38.802734375,,,
2023/08/24 11:18:46.000,-38.7900390625,,,
2023/08/24 11:18:50.000,-38.8232421875,,,
2023/08/24 11:23:52.000,-40.7158203125,,,
2023/08/24 11:23:55.000,-40.7236328125,,,
2023/08/24 11:24:00.000,-40.751953125,,,
2023/08/24 11:24:03.000,-40.7568359375,,,
2023/08/24 10:14:10.000,-31.7880859375,,,
2023/08/24 10:14:15.000,-31.8037109375,,,
2023/08/24 10:14:17.000,-31.8154296875,,,
2023/08/24 10:14:23.000,-31.83984375,,,
2023/08/24 10:14:26.000,-31.8388671875,,,
2023/08/24 10:14:29.000,-31.8427734375,,,
2023/08/24 10:19:34.000,-31.71875,,,
2023/08/24 10:19:37.000,-31.732421875,,,
2023/08/24 10:19:41.000,-31.73828125,,,
2023/08/24 10:19:46.000,-31.7236328125,,,
2023/08/24 10:19:48.000,-31.72265625,,,
2023/08/24 10:19:51.000,-31.7109375,,,
2023/08/24 10:19:56.000,-31.6875,,,
2023/08/24 10:24:58.000,-31.822265625,,,
2023/08/24 10:25:08.000,-31.6767578125,,,
2023/08/24 10:25:11.000,-31.6640625,,,
2023/08/24 11:25:44.000,-41.0185546875,,,
2023/08/24 11:25:47.000,-41.025390625,,,
2023/08/24 11:25:52.000,-41.03515625,,,
2023/08/24 11:25:55.000,-41.0419921875,,,
2023/08/24 11:26:01.000,-41.056640625,,,
2023/08/24 11:27:59.000,-41.1923828125,,,
2023/08/24 11:28:02.000,-41.1669921875,,,
2023/08/24 11:28:04.000,-41.14453125,,,
2023/08/24 11:28:07.000,-41.125,,,
2023/08/24 11:33:47.000,-41.9208984375,,,
2023/08/24 11:33:51.000,-41.9443359375,,,
2023/08/24 11:34:00.000,-41.9541015625,,,
2023/08/24 11:34:03.000,-41.96484375,,,
2023/08/24 10:37:30.000,-29.7939453125,,,
2023/08/24 10:37:35.000,-29.828125,,,
2023/08/24 10:37:38.000,-29.8427734375,,,
2023/08/24 10:42:43.000,-29.01953125,,,
2023/08/24 10:42:48.000,-29,,,
2023/08/24 10:42:50.000,-28.982421875,,,
2023/08/24 10:42:53.000,-28.966796875,,,
2023/08/24 10:48:05.000,-28.80078125,,,
2023/08/24 10:48:09.000,-28.791015625,,,
2023/08/24 10:48:13.000,-28.7861328125,,,
2023/08/24 10:48:18.000,-28.7919921875,,,
2023/08/24 10:48:21.000,-28.7958984375,,,
2023/08/24 10:53:22.000,-28.8115234375,,,
2023/08/24 10:53:27.000,-28.8291015625,,,
2023/08/24 10:53:31.000,-28.8505859375,,,
2023/08/24 10:53:35.000,-28.8525390625,,,
2023/08/24 10:53:39.000,-28.8671875,,,
2023/08/24 10:58:40.000,-31.5380859375,,,
2023/08/24 10:58:43.000,-31.5751953125,,,
2023/08/24 10:58:52.000,-31.6484375,,,
2023/08/24 11:03:30.000,-32.40234375,,,
2023/08/24 11:03:32.000,-32.3984375,,,
2023/08/24 11:03:35.000,-32.3935546875,,,
2023/08/24 11:03:40.000,-32.392578125,,,
2023/08/24 11:03:42.000,-32.3984375,,,
2023/08/24 11:03:45.000,-32.4111328125,,,
2023/08/24 11:03:50.000,-32.427734375,,,
2023/08/24 11:08:41.000,-35.34375,,,
2023/08/24 11:08:47.000,-35.3623046875,,,
2023/08/24 11:08:51.000,-35.3603515625,,,
2023/08/24 11:13:54.000,-37.7353515625,,,
2023/08/24 11:13:58.000,-37.7607421875,,,
2023/08/24 11:14:01.000,-37.7685546875,,,
2023/08/24 11:18:56.000,-38.833984375,,,
2023/08/24 11:19:00.000,-38.8154296875,,,
2023/08/24 11:19:04.000,-38.845703125,,,
2023/08/24 11:24:06.000,-40.7724609375,,,
2023/08/24 11:24:11.000,-40.7958984375,,,
2023/08/24 11:24:20.000,-41.548828125,,,
2023/08/24 11:24:23.000,-41.6552734375,,,
2023/08/24 10:14:35.000,-31.853515625,,,
2023/08/24 10:14:38.000,-31.86328125,,,
2023/08/24 10:14:43.000,-31.857421875,,,
2023/08/24 10:19:58.000,-31.67578125,,,
2023/08/24 10:20:01.000,-31.6572265625,,,
2023/08/24 10:20:06.000,-31.619140625,,,
2023/08/24 10:20:08.000,-31.6220703125,,,
2023/08/24 10:20:11.000,-31.6123046875,,,
2023/08/24 10:20:16.000,-31.6005859375,,,
2023/08/24 10:25:16.000,-31.6298828125,,,
2023/08/24 10:25:19.000,-31.60546875,,,
2023/08/24 10:25:25.000,-31.59375,,,
2023/08/24 10:25:29.000,-31.5986328125,,,
2023/08/24 10:25:33.000,-31.61328125,,,
2023/08/24 11:26:07.000,-41.060546875,,,
2023/08/24 11:26:11.000,-41.0634765625,,,
2023/08/24 11:26:15.000,-41.0615234375,,,
2023/08/24 11:28:11.000,-41.080078125,,,
2023/08/24 11:28:14.000,-41.0537109375,,,
2023/08/24 11:34:06.000,-41.9814453125,,,
2023/08/24 11:34:08.000,-41.9873046875,,,
2023/08/24 11:34:12.000,-42.00390625,,,
2023/08/24 11:34:15.000,-41.9970703125,,,
2023/08/24 11:34:20.000,-42.009765625,,,
2023/08/24 11:34:23.000,-42.021484375,,,
2023/08/24 10:37:45.000,-29.8447265625,,,
2023/08/24 10:37:49.000,-29.8662109375,,,
2023/08/24 10:37:56.000,-29.876953125,,,
2023/08/24 10:37:59.000,-29.8740234375,,,
2023/08/24 10:42:57.000,-28.9404296875,,,
2023/08/24 10:43:01.000,-28.9306640625,,,
2023/08/24 10:43:05.000,-28.919921875,,,
2023/08/24 10:43:10.000,-28.9228515625,,,
2023/08/24 10:43:13.000,-28.9287109375,,,
2023/08/24 10:43:18.000,-28.9501953125,,,
2023/08/24 10:48:32.000,-28.8173828125,,,
2023/08/24 10:48:37.000,-28.8359375,,,
2023/08/24 10:53:42.000,-28.87109375,,,
2023/08/24 10:53:44.000,-28.8828125,,,
2023/08/24 10:53:48.000,-28.8994140625,,,
2023/08/24 10:53:51.000,-28.904296875,,,
2023/08/24 10:53:56.000,-28.9150390625,,,
2023/08/24 10:53:59.000,-28.919921875,,,
2023/08/24 10:58:56.000,-31.6767578125,,,
2023/08/24 10:58:59.000,-31.6982421875,,,
2023/08/24 10:59:02.000,-31.7294921875,,,
2023/08/24 10:59:07.000,-31.7509765625,,,
2023/08/24 11:03:52.000,-32.4384765625,,,
2023/08/24 11:03:55.000,-32.4541015625,,,
2023/08/24 11:04:00.000,-32.466796875,,,
2023/08/24 11:04:02.000,-32.4833984375,,,
2023/08/24 11:04:05.000,-32.490234375,,,
2023/08/24 11:04:10.000,-32.509765625,,,
2023/08/24 11:08:54.000,-35.375,,,
2023/08/24 11:09:04.000,-35.3828125,,,
2023/08/24 11:09:08.000,-35.408203125,,,
2023/08/24 11:09:11.000,-35.4169921875,,,
2023/08/24 11:14:04.000,-37.7724609375,,,
2023/08/24 11:14:06.000,-37.78515625,,,
2023/08/24 11:14:10.000,-37.7978515625,,,
2023/08/24 11:14:13.000,-37.8291015625,,,
2023/08/24 11:14:19.000,-37.875,,,
2023/08/24 11:19:09.000,-38.8896484375,,,
2023/08/24 11:19:14.000,-38.7734375,,,
2023/08/24 11:19:19.000,-38.828125,,,
2023/08/24 11:19:22.000,-38.837890625,,,
2023/08/24 11:19:25.000,-38.7939453125,,,
2023/08/24 11:24:27.000,-41.7734375,,,
2023/08/24 11:24:32.000,-41.9404296875,,,
2023/08/24 11:24:43.000,-41.6826171875,,,
2023/08/24 11:24:47.000,-41.349609375,,,
2023/08/24 10:14:53.000,-31.84765625,,,
2023/08/24 10:14:57.000,-31.8427734375,,,
2023/08/24 10:15:02.000,-31.8310546875,,,
2023/08/24 10:15:05.000,-31.8115234375,,,
2023/08/24 10:15:09.000,-31.81640625,,,
2023/08/24 10:15:15.000,-31.798828125,,,
2023/08/24 10:20:18.000,-31.59765625,,,
2023/08/24 10:20:21.000,-31.5927734375,,,
2023/08/24 10:20:26.000,-31.6123046875,,,
2023/08/24 10:20:28.000,-31.6083984375,,,
2023/08/24 10:20:31.000,-31.6171875,,,
2023/08/24 10:20:36.000,-31.640625,,,
2023/08/24 10:25:37.000,-31.6240234375,,,
2023/08/24 10:25:39.000,-31.630859375,,,
2023/08/24 10:25:45.000,-31.6357421875,,,
2023/08/24 10:25:48.000,-31.64453125,,,
2023/08/24 10:25:51.000,-31.650390625,,,
2023/08/24 10:25:56.000,-31.66796875,,,
2023/08/24 10:25:59.000,-31.6708984375,,,
2023/08/24 11:26:31.000,-41.08203125,,,
2023/08/24 11:26:33.000,-41.0849609375,,,
2023/08/24 11:26:37.000,-41.08984375,,,
2023/08/24 11:26:42.000,-41.099609375,,,
2023/08/24 11:28:31.000,-40.955078125,,,
2023/08/24 11:28:40.000,-40.96875,,,
2023/08/24 11:28:44.000,-40.974609375,,,
2023/08/24 11:32:47.000,-41.939453125,,,
2023/08/24 11:32:52.000,-41.9501953125,,,
2023/08/24 11:32:54.000,-41.958984375,,,
2023/08/24 11:32:57.000,-41.962890625,,,
2023/08/24 11:33:02.000,-41.9599609375,,,
2023/08/24 10:38:04.000,-29.8544921875,,,
2023/08/24 10:38:07.000,-29.8515625,,,
2023/08/24 10:38:18.000,-29.8046875,,,
2023/08/24 10:43:20.000,-28.9453125,,,
2023/08/24 10:43:23.000,-28.9580078125,,,
2023/08/24 10:43:28.000,-28.966796875,,,
2023/08/24 10:43:30.000,-28.9765625,,,
2023/08/24 10:43:33.000,-28.9873046875,,,
2023/08/24 10:43:38.000,-28.9970703125,,,
2023/08/24 10:48:48.000,-28.8544921875,,,
2023/08/24 10:48:51.000,-28.8525390625,,,
2023/08/24 10:48:57.000,-28.8505859375,,,
2023/08/24 10:49:00.000,-28.8427734375,,,
2023/08/24 10:54:02.000,-28.92578125,,,
2023/08/24 10:54:04.000,-28.939453125,,,
2023/08/24 10:54:08.000,-28.9541015625,,,
2023/08/24 10:54:10.000,-28.96484375,,,
2023/08/24 10:54:13.000,-28.97265625,,,
2023/08/24 10:54:19.000,-27.888671875,,,
2023/08/24 10:59:17.000,-31.791015625,,,
2023/08/24 10:59:21.000,-31.796875,,,
2023/08/24 10:59:30.000,-31.783203125,,,
2023/08/24 11:04:12.000,-32.5263671875,,,
2023/08/24 11:09:20.000,-35.4814453125,,,
2023/08/24 11:09:23.000,-35.49609375,,,
2023/08/24 11:14:26.000,-37.927734375,,,
2023/08/24 11:14:30.000,-37.9541015625,,,
2023/08/24 11:14:32.000,-37.97265625,,,
2023/08/24 11:14:35.000,-37.98046875,,,
2023/08/24 11:14:41.000,-38.015625,,,
2023/08/24 11:14:44.000,-38.037109375,,,
2023/08/24 11:19:31.000,-39.4892578125,,,
2023/08/24 11:19:34.000,-39.8447265625,,,
2023/08/24 11:19:39.000,-40.1005859375,,,
2023/08/24 11:24:51.000,-41.1884765625,,,
2023/08/24 11:24:54.000,-41.1279296875,,,
2023/08/24 11:24:59.000,-41.0634765625,,,
2023/08/24 11:25:03.000,-41.0322265625,,,
2023/08/24 10:15:17.000,-31.7939453125,,,
2023/08/24 10:15:23.000,-31.8095703125,,,
2023/08/24 10:15:26.000,-31.810546875,,,
2023/08/24 10:20:38.000,-31.64453125,,,
2023/08/24 10:20:41.000,-31.6591796875,,,
2023/08/24 10:20:46.000,-31.6640625,,,
2023/08/24 10:20:48.000,-31.6767578125,,,
2023/08/24 10:20:51.000,-31.6923828125,,,
2023/08/24 10:20:56.000,-31.7099609375,,,
2023/08/24 10:26:04.000,-31.6728515625,,,
2023/08/24 10:26:06.000,-31.67578125,,,
2023/08/24 10:26:09.000,-31.671875,,,
2023/08/24 10:26:14.000,-31.6630859375,,,
2023/08/24 11:26:47.000,-41.1171875,,,
2023/08/24 11:26:51.000,-41.1328125,,,
2023/08/24 11:26:54.000,-41.1513671875,,,
2023/08/24 11:26:57.000,-41.1611328125,,,
2023/08/24 11:27:01.000,-41.1845703125,,,
2023/08/24 11:27:05.000,-41.2060546875,,,
2023/08/24 11:28:49.000,-40.9892578125,,,
2023/08/24 11:28:53.000,-40.9990234375,,,
2023/08/24 11:28:55.000,-41.01171875,,,
2023/08/24 11:28:59.000,-41.025390625,,,
2023/08/24 11:29:03.000,-41.0458984375,,,
2023/08/24 11:33:13.000,-41.9521484375,,,
2023/08/24 11:33:15.000,-41.9501953125,,,
2023/08/24 11:33:21.000,-41.9248046875,,,
2023/08/24 11:33:26.000,-41.90625,,,
2023/08/24 10:38:21.000,-29.787109375,,,
2023/08/24 10:38:25.000,-29.7724609375,,,
2023/08/24 10:38:28.000,-29.7470703125,,,
2023/08/24 10:43:40.000,-28.9951171875,,,
2023/08/24 10:43:43.000,-29.0078125,,,
2023/08/24 10:43:48.000,-29.0205078125,,,
2023/08/24 10:43:50.000,-29.02734375,,,
2023/08/24 10:43:58.000,-29.0234375,,,
2023/08/24 10:49:10.000,-28.759765625,,,
2023/08/24 10:49:13.000,-28.7392578125,,,
2023/08/24 10:49:19.000,-28.6806640625,,,
2023/08/24 10:49:22.000,-28.6572265625,,,
2023/08/24 10:54:25.000,-26.6875,,,
2023/08/24 10:54:29.000,-26.4052734375,,,
2023/08/24 10:54:32.000,-26.2890625,,,
2023/08/24 10:54:37.000,-26.15625,,,
2023/08/24 10:59:34.000,-31.765625,,,
2023/08/24 10:59:39.000,-31.7685546875,,,
2023/08/24 10:59:42.000,-31.76953125,,,
2023/08/24 11:04:34.000,-32.525390625,,,
2023/08/24 11:04:39.000,-32.494140625,,,
2023/08/24 11:04:42.000,-32.4765625,,,
2023/08/24 11:04:45.000,-32.44921875,,,
2023/08/24 11:09:32.000,-35.5693359375,,,
2023/08/24 11:09:35.000,-35.58984375,,,
2023/08/24 11:09:40.000,-35.6259765625,,,
2023/08/24 11:09:43.000,-35.6591796875,,,
2023/08/24 11:09:48.000,-35.68359375,,,
2023/08/24 11:09:52.000,-35.7099609375,,,
2023/08/24 11:14:49.000,-38.0625,,,
2023/08/24 11:14:59.000,-38.083984375,,,
2023/08/24 11:15:03.000,-38.0810546875,,,
2023/08/24 11:19:50.000,-40.353515625,,,
2023/08/24 11:19:53.000,-40.390625,,,
2023/08/24 11:19:59.000,-40.4736328125,,,
2023/08/24 11:20:03.000,-40.5224609375,,,
2023/08/24 11:20:09.000,-40.587890625,,,
2023/08/24 10:15:36.000,-31.8564453125,,,
2023/08/24 10:15:39.000,-31.8671875,,,
2023/08/24 10:15:46.000,-31.9072265625,,,
2023/08/24 10:15:49.000,-31.919921875,,,
2023/08/24 10:20:58.000,-31.705078125,,,
2023/08/24 10:21:11.000,-31.7421875,,,
2023/08/24 10:21:15.000,-31.7431640625,,,
2023/08/24 10:26:16.000,-31.6455078125,,,
2023/08/24 10:26:19.000,-31.6376953125,,,
2023/08/24 10:26:25.000,-31.6015625,,,
2023/08/24 10:26:28.000,-31.5693359375,,,
2023/08/24 10:26:31.000,-31.56640625,,,
2023/08/24 10:26:34.000,-31.5380859375,,,
2023/08/24 10:29:55.000,-31.701171875,,,
2023/08/24 10:30:00.000,-31.7236328125,,,
2023/08/24 10:30:05.000,-31.748046875,,,
2023/08/24 11:29:10.000,-41.0634765625,,,
2023/08/24 11:29:12.000,-41.064453125,,,
2023/08/24 11:29:15.000,-41.0703125,,,
2023/08/24 11:29:19.000,-41.0634765625,,,
2023/08/24 11:29:23.000,-41.05078125,,,
2023/08/24 10:33:20.000,-32.1220703125,,,
2023/08/24 10:33:25.000,-32.1396484375,,,
2023/08/24 10:33:30.000,-32.1416015625,,,
2023/08/24 10:33:35.000,-32.1494140625,,,
2023/08/24 10:33:38.000,-32.1474609375,,,
2023/08/24 10:38:35.000,-29.7119140625,,,
2023/08/24 10:38:39.000,-29.7021484375,,,
2023/08/24 10:38:45.000,-29.6982421875,,,
2023/08/24 10:38:49.000,-29.6884765625,,,
2023/08/24 10:44:00.000,-29.0205078125,,,
2023/08/24 10:44:03.000,-29.0107421875,,,
2023/08/24 10:44:08.000,-29,,,
2023/08/24 10:44:19.000,-28.9482421875,,,
2023/08/24 10:44:21.000,-28.9345703125,,,
2023/08/24 10:49:26.000,-28.640625,,,
2023/08/24 10:49:30.000,-28.615234375,,,
2023/08/24 10:49:36.000,-28.61328125,,,
2023/08/24 10:54:40.000,-26.0361328125,,,
2023/08/24 10:54:43.000,-26.0087890625,,,
2023/08/24 10:54:49.000,-25.9140625,,,
2023/08/24 10:54:58.000,-27.8837890625,,,
2023/08/24 10:59:59.000,-31.8095703125,,,
2023/08/24 11:00:01.000,-31.82421875,,,
2023/08/24 11:00:06.000,-31.857421875,,,
2023/08/24 11:00:09.000,-31.876953125,,,
2023/08/24 11:04:49.000,-32.41015625,,,
2023/08/24 11:05:02.000,-32.3125,,,
2023/08/24 11:09:57.000,-35.7373046875,,,
2023/08/24 11:10:01.000,-35.7470703125,,,
2023/08/24 11:10:03.000,-35.76171875,,,
2023/08/24 11:10:09.000,-35.794921875,,,
2023/08/24 11:15:12.000,-38.0732421875,,,
2023/08/24 11:15:15.000,-38.0576171875,,,
2023/08/24 11:15:21.000,-38.0361328125,,,
2023/08/24 11:20:14.000,-40.6376953125,,,
2023/08/24 11:20:19.000,-40.654296875,,,
2023/08/24 11:20:29.000,-40.68359375,,,
2023/08/24 10:15:56.000,-31.9560546875,,,
2023/08/24 10:15:59.000,-31.9599609375,,,
2023/08/24 10:16:06.000,-31.978515625,,,
2023/08/24 10:16:09.000,-31.9892578125,,,
2023/08/24 10:16:13.000,-31.994140625,,,
2023/08/24 10:21:18.000,-31.732421875,,,
2023/08/24 10:21:20.000,-31.736328125,,,
2023/08/24 10:21:25.000,-31.72265625,,,
2023/08/24 10:21:28.000,-31.7177734375,,,
2023/08/24 10:21:31.000,-31.69921875,,,
2023/08/24 10:26:37.000,-31.5322265625,,,
2023/08/24 10:26:40.000,-31.5224609375,,,
2023/08/24 10:26:45.000,-31.5126953125,,,
2023/08/24 10:26:48.000,-31.5087890625,,,
2023/08/24 10:26:51.000,-31.5146484375,,,
2023/08/24 10:26:55.000,-31.5380859375,,,
2023/08/24 10:30:14.000,-31.8017578125,,,
2023/08/24 10:30:17.000,-31.82421875,,,
2023/08/24 10:30:28.000,-31.8662109375,,,
2023/08/24 10:30:31.000,-31.875,,,
2023/08/24 11:29:25.000,-41.0361328125,,,
2023/08/24 11:29:31.000,-40.986328125,,,
2023/08/24 11:29:36.000,-40.9287109375,,,
2023/08/24 11:29:41.000,-40.8720703125,,,
2023/08/24 10:33:41.000,-32.146484375,,,
2023/08/24 10:33:48.000,-32.130859375,,,
2023/08/24 10:33:51.000,-32.11328125,,,
2023/08/24 10:33:58.000,-32.080078125,,,
2023/08/24 10:38:58.000,-29.7109375,,,
2023/08/24 10:39:01.000,-29.71875,,,
2023/08/24 10:39:07.000,-29.7265625,,,
2023/08/24 10:39:10.000,-29.724609375,,,
2023/08/24 10:39:13.000,-29.7236328125,,,
2023/08/24 10:44:28.000,-28.904296875,,,
2023/08/24 10:44:31.000,-28.8974609375,,,
2023/08/24 10:44:37.000,-28.8857421875,,,
2023/08/24 10:44:41.000,-28.8896484375,,,
2023/08/24 10:49:39.000,-28.611328125,,,
2023/08/24 10:49:46.000,-28.6279296875,,,
2023/08/24 10:49:49.000,-28.6337890625,,,
2023/08/24 10:49:52.000,-28.6435546875,,,
2023/08/24 10:49:57.000,-28.6513671875,,,
2023/08/24 10:55:01.000,-28.1279296875,,,
2023/08/24 10:55:07.000,-28.515625,,,
2023/08/24 10:55:11.000,-28.603515625,,,
2023/08/24 10:55:14.000,-28.6484375,,,
2023/08/24 10:55:18.000,-28.6796875,,,
2023/08/24 10:55:21.000,-28.6875,,,
2023/08/24 11:00:15.000,-31.9072265625,,,
2023/08/24 11:00:19.000,-31.9228515625,,,
2023/08/24 11:00:22.000,-31.94140625,,,
2023/08/24 11:00:28.000,-31.9755859375,,,
2023/08/24 11:05:05.000,-32.298828125,,,
2023/08/24 11:05:10.000,-32.2998046875,,,
2023/08/24 11:05:17.000,-32.322265625,,,
2023/08/24 11:05:22.000,-32.3466796875,,,
2023/08/24 11:10:14.000,-35.8076171875,,,
2023/08/24 11:10:19.000,-35.82421875,,,
2023/08/24 11:10:23.000,-35.841796875,,,
2023/08/24 11:10:27.000,-35.84765625,,,
2023/08/24 11:10:31.000,-35.8525390625,,,
2023/08/24 11:15:24.000,-38.0458984375,,,
2023/08/24 11:15:29.000,-38.05078125,,,
2023/08/24 11:15:40.000,-38.125,,,
2023/08/24 11:15:43.000,-38.1181640625,,,
2023/08/24 11:20:33.000,-40.677734375,,,
2023/08/24 11:20:42.000,-40.6474609375,,,
2023/08/24 11:20:45.000,-40.62109375,,,
2023/08/24 11:20:51.000,-40.5888671875,,,
2023/08/24 10:11:25.000,-32.0498046875,,,
2023/08/24 10:16:17.000,-31.9970703125,,,
2023/08/24 10:16:25.000,-31.994140625,,,
2023/08/24 10:16:28.000,-31.9970703125,,,
2023/08/24 10:21:36.000,-31.681640625,,,
2023/08/24 10:21:38.000,-31.67578125,,,
2023/08/24 10:21:41.000,-31.681640625,,,
2023/08/24 10:21:45.000,-31.6796875,,,
2023/08/24 10:26:59.000,-31.5546875,,,
2023/08/24 10:27:04.000,-31.5615234375,,,
2023/08/24 10:27:07.000,-31.5732421875,,,
2023/08/24 10:27:10.000,-31.583984375,,,
2023/08/24 10:27:15.000,-31.5888671875,,,
2023/08/24 10:30:38.000,-31.9072265625,,,
2023/08/24 10:30:45.000,-31.921875,,,
2023/08/24 11:29:46.000,-40.814453125,,,
2023/08/24 11:29:51.000,-41.0185546875,,,
2023/08/24 11:30:00.000,-42.1044921875,,,
2023/08/24 11:30:04.000,-42.146484375,,,
2023/08/24 10:34:01.000,-32.072265625,,,
2023/08/24 10:34:08.000,-32.0302734375,,,
2023/08/24 10:34:11.000,-32.0126953125,,,
2023/08/24 10:34:18.000,-31.9931640625,,,
2023/08/24 10:39:18.000,-29.7119140625,,,
2023/08/24 10:39:25.000,-29.7109375,,,
2023/08/24 10:39:27.000,-29.7060546875,,,
2023/08/24 10:39:31.000,-29.697265625,,,
2023/08/24 10:44:52.000,-28.9169921875,,,
2023/08/24 10:44:57.000,-28.94140625,,,
2023/08/24 10:45:01.000,-28.958984375,,,
2023/08/24 10:45:05.000,-28.9853515625,,,
2023/08/24 10:50:00.000,-28.6611328125,,,
2023/08/24 10:50:03.000,-28.6640625,,,
2023/08/24 10:50:08.000,-28.6767578125,,,
2023/08/24 10:50:16.000,-28.6845703125,,,
2023/08/24 10:50:19.000,-28.685546875,,,
2023/08/24 10:55:23.000,-28.6884765625,,,
2023/08/24 10:55:29.000,-28.671875,,,
2023/08/24 10:55:32.000,-28.6669921875,,,
2023/08/24 10:55:34.000,-28.6552734375,,,
2023/08/24 10:55:38.000,-28.638671875,,,
2023/08/24 11:00:31.000,-31.986328125,,,
2023/08/24 11:00:34.000,-31.9990234375,,,
2023/08/24 11:00:37.000,-32.0283203125,,,
2023/08/24 11:00:41.000,-32.0341796875,,,
2023/08/24 11:05:27.000,-32.3681640625,,,
2023/08/24 11:05:31.000,-32.3779296875,,,
2023/08/24 11:05:34.000,-32.3984375,,,
2023/08/24 11:10:34.000,-35.86328125,,,
2023/08/24 11:10:38.000,-35.8681640625,,,
2023/08/24 11:10:42.000,-35.86328125,,,
2023/08/24 11:15:49.000,-38.162109375,,,
2023/08/24 11:15:52.000,-38.1591796875,,,
2023/08/24 11:16:02.000,-38.2021484375,,,
2023/08/24 11:20:54.000,-40.5654296875,,,
2023/08/24 11:20:59.000,-40.54296875,,,
2023/08/24 10:11:28.000,-32.0390625,,,
2023/08/24 10:11:33.000,-32.0634765625,,,
2023/08/24 10:11:36.000,-32.072265625,,,
2023/08/24 10:11:40.000,-32.0732421875,,,
2023/08/24 10:16:38.000,-31.9912109375,,,
2023/08/24 10:16:46.000,-31.9619140625,,,
2023/08/24 10:16:49.000,-31.951171875,,,
2023/08/24 10:21:48.000,-31.6689453125,,,
2023/08/24 10:21:53.000,-31.6875,,,
2023/08/24 10:21:57.000,-31.7041015625,,,
2023/08/24 10:27:18.000,-31.5966796875,,,
2023/08/24 10:27:21.000,-31.60546875,,,
2023/08/24 10:27:26.000,-31.6201171875,,,
2023/08/24 10:27:28.000,-31.61328125,,,
2023/08/24 10:27:36.000,-31.5947265625,,,
2023/08/24 10:30:49.000,-31.9326171875,,,
2023/08/24 11:30:06.000,-42.17578125,,,
2023/08/24 11:30:11.000,-42.208984375,,,
2023/08/24 11:30:14.000,-42.2275390625,,,
2023/08/24 11:30:17.000,-42.24609375,,,
2023/08/24 11:30:22.000,-42.1337890625,,,
2023/08/24 10:34:21.000,-31.98828125,,,
2023/08/24 10:34:30.000,-31.9931640625,,,
2023/08/24 10:34:34.000,-31.9990234375,,,
2023/08/24 10:34:37.000,-32.0048828125,,,
2023/08/24 10:34:41.000,-32.01171875,,,
2023/08/24 10:39:35.000,-29.673828125,,,
2023/08/24 10:39:39.000,-29.65234375,,,
2023/08/24 10:39:46.000,-29.61328125,,,
2023/08/24 10:39:49.000,-29.5595703125,,,
2023/08/24 10:39:53.000,-29.5205078125,,,
2023/08/24 10:39:57.000,-29.47265625,,,
2023/08/24 10:45:09.000,-29.00390625,,,
2023/08/24 10:45:16.000,-29.0361328125,,,
2023/08/24 10:45:18.000,-29.03125,,,
