Year/Month/Day Hour:Minute:Second.Millisecond,cms_mtdtf_dcs_1:MTRS/MTD_TIF_33/Chip_1/Channel_4.actual.value,cms_mtdtf_dcs_1:MTRS/MTD_TIF_33/Chip_3/Channel_5.actual.value,cms_mtdtf_dcs_1:MTRS/MTD_TIF_18/Chip_0/Channel_2.actual.value,cms_mtdtf_dcs_1:MTRS/MTD_TIF_18/Chip_1/Channel_0.actual.value,cms_mtdtf_dcs_1:MTRS/MTD_TIF_18/Chip_1/Channel_3.actual.value,cms_mtdtf_dcs_1:MTRS/MTD_TIF_34/Chip_1/Channel_0.actual.value,cms_mtdtf_dcs_1:MTRS/MTD_TIF_33/Chip_3/Channel_4.actual.value,cms_mtdtf_dcs_1:MTRS/MTD_TIF_33/Chip_1/Channel_3.actual.value,
Year/Month/Day Hour:Minute:Second.Millisecond,cms_mtdtf_dcs_1:MTRS/MTD_TIF_33/Chip_1/Channel_4,cms_mtdtf_dcs_1:MTRS/MTD_TIF_33/Chip_3/Channel_5,cms_mtdtf_dcs_1:MTRS/MTD_TIF_18/Chip_0/Channel_2,cms_mtdtf_dcs_1:MTRS/MTD_TIF_18/Chip_1/Channel_0,cms_mtdtf_dcs_1:MTRS/MTD_TIF_18/Chip_1/Channel_3,cms_mtdtf_dcs_1:MTRS/MTD_TIF_34/Chip_1/Channel_0,cms_mtdtf_dcs_1:MTRS/MTD_TIF_33/Chip_3/Channel_4,cms_mtdtf_dcs_1:MTRS/MTD_TIF_33/Chip_1/Channel_3,
2023/08/18 10:54:06.000,,,45.3173828125,45.26953125,46.140625,22.1162109375,,,
2023/08/18 10:54:09.000,,,45.3310546875,45.3095703125,46.1767578125,,,,
2023/08/18 10:54:15.000,,,45.359375,45.3173828125,46.234375,,,,
2023/08/18 10:54:17.000,24.5712890625,30.474609375,,,,,23.556640625,30.0498046875,
2023/08/18 10:54:18.000,,,45.3837890625,45.333984375,46.2470703125,,,,
2023/08/18 10:54:21.000,,,45.4052734375,45.34375,46.2744140625,,,,
2023/08/18 10:54:27.000,,,45.44140625,45.4052734375,46.3291015625,,,,
2023/08/18 10:54:31.000,,,45.724609375,45.6328125,46.62890625,,,,
2023/08/18 10:54:37.000,,,47.4365234375,47.3046875,48.3115234375,,,,
2023/08/18 10:54:40.000,,,,,,22.234375,,,
2023/08/18 10:54:42.000,,,48.1123046875,48.017578125,48.9814453125,,,,
2023/08/18 10:54:46.000,,,48.3779296875,48.2861328125,49.2080078125,,,,
2023/08/18 10:54:50.000,,,48.5126953125,48.4375,49.361328125,,,,
2023/08/18 10:54:55.000,,,48.69921875,48.6123046875,49.53515625,,,,
2023/08/18 10:54:59.000,,,48.802734375,48.708984375,49.662109375,,,,
2023/08/18 10:55:02.000,,,,,,22.3564453125,,,
2023/08/18 10:55:05.000,,,,,,22.388671875,,,
2023/08/18 10:55:09.000,,,,,,22.40234375,,,
2023/08/18 10:55:11.000,,,,,,22.408203125,,,
2023/08/18 10:55:15.000,,,,,,22.439453125,,,
2023/08/18 10:55:16.000,,,49.1083984375,49.0595703125,49.9755859375,,,,
2023/08/18 10:55:19.000,,,49.13671875,49.0849609375,50.013671875,,,,
2023/08/18 10:55:22.000,,,,,,22.4609375,,,
2023/08/18 10:55:25.000,24.9619140625,31.2197265625,,,,,24.0068359375,30.6591796875,
2023/08/18 10:55:26.000,,,49.2333984375,49.1796875,50.140625,,,,
2023/08/18 10:55:29.000,,,49.2607421875,49.201171875,50.1513671875,,,,
2023/08/18 10:55:32.000,,,,,,22.5400390625,,,
2023/08/18 10:55:35.000,,,,,,22.56640625,,,
2023/08/18 10:55:38.000,,,,,,22.57421875,,,
2023/08/18 10:55:39.000,24.9658203125,31.3251953125,,,,,24.140625,30.798828125,
2023/08/18 10:55:40.000,,,49.390625,49.357421875,50.32421875,,,,
2023/08/18 10:55:42.000,,,49.4208984375,49.3525390625,50.3408203125,22.6171875,,,
2023/08/18 10:55:45.000,25.005859375,31.35546875,,,,,24.185546875,30.8818359375,
2023/08/18 10:55:46.000,,,49.4716796875,49.3828125,50.39453125,,,,
2023/08/18 10:55:48.000,,,,,,22.6484375,,,
2023/08/18 10:55:50.000,,,,,,22.6611328125,,,
2023/08/18 10:55:52.000,,,,,,22.701171875,,,
2023/08/18 10:55:56.000,,,,,,22.7265625,,,
2023/08/18 10:55:58.000,,,,,,22.73046875,,,
2023/08/18 10:56:00.000,,,,,,22.7392578125,,,
2023/08/18 10:56:05.000,,,,,,22.7705078125,,,
2023/08/18 10:56:07.000,,,,,,22.7822265625,,,
2023/08/18 10:56:08.000,,,49.7470703125,49.6357421875,50.6728515625,,,,
2023/08/18 10:56:11.000,,,49.7822265625,49.673828125,50.7041015625,,,,
2023/08/18 10:56:12.000,,,,,,22.791015625,,,
2023/08/18 10:56:14.000,25.31640625,31.8935546875,,,,,24.4501953125,31.255859375,
2023/08/18 10:56:15.000,,,49.8271484375,49.7255859375,50.748046875,,,,
2023/08/18 10:56:16.000,,,,,,22.865234375,,,
2023/08/18 10:56:18.000,,,,,,22.857421875,,,
2023/08/18 10:56:20.000,,,,,,22.8779296875,,,
2023/08/18 10:56:22.000,,,,,,22.8935546875,,,
2023/08/18 10:56:26.000,,,,,,22.9091796875,,,
2023/08/18 10:56:28.000,,,,,,22.9365234375,,,
2023/08/18 10:56:30.000,,,,,,22.9482421875,,,
2023/08/18 10:56:32.000,,,,,,22.94921875,,,
2023/08/18 10:56:37.000,,,,,,22.9921875,,,
2023/08/18 10:56:40.000,,,,,,23.0029296875,,,
2023/08/18 10:56:42.000,,,50.1025390625,50.0009765625,51.0400390625,23.0283203125,,,
2023/08/18 10:56:45.000,25.5859375,32.181640625,,,,,24.6015625,31.529296875,
2023/08/18 10:56:46.000,,,50.1416015625,50.0341796875,51.080078125,,,,
2023/08/18 10:56:48.000,,,,,,23.076171875,,,
2023/08/18 10:56:50.000,,,,,,23.072265625,,,
2023/08/18 10:56:52.000,,,,,,23.0927734375,,,
2023/08/18 10:56:55.000,,,,,,23.12890625,,,
2023/08/18 10:56:56.000,25.6904296875,32.3994140625,,,,,24.80859375,31.826171875,
2023/08/18 10:56:58.000,,,50.2509765625,50.1640625,51.234375,,,,
2023/08/18 10:57:00.000,,,,,,23.1474609375,,,
2023/08/18 10:57:02.000,,,,,,23.140625,,,
2023/08/18 10:57:06.000,,,50.328125,50.2265625,51.3125,23.189453125,,,
2023/08/18 10:57:09.000,,,50.314453125,50.2392578125,51.314453125,,,,
2023/08/18 10:57:15.000,,,50.384765625,50.2822265625,51.388671875,,,,
2023/08/18 10:57:19.000,,,50.4130859375,50.3271484375,51.427734375,,,,
2023/08/18 10:57:25.000,,,50.4775390625,50.361328125,51.4892578125,,,,
2023/08/18 10:57:28.000,,,,,,23.302734375,,,
2023/08/18 10:57:31.000,,,,,,23.3154296875,,,
2023/08/18 10:57:33.000,,,,,,23.3369140625,,,
2023/08/18 10:57:35.000,,,50.56640625,50.4560546875,51.5888671875,,,,
2023/08/18 10:57:39.000,,,50.6064453125,50.5146484375,51.611328125,,,,
2023/08/18 10:57:42.000,,,,,,23.4267578125,,,
2023/08/18 10:57:45.000,,,,,,23.421875,,,
2023/08/18 10:57:47.000,25.970703125,32.8388671875,,,,,25.193359375,32.38671875,
2023/08/18 10:57:48.000,,,50.6796875,50.59375,51.7060546875,,,,
2023/08/18 10:57:50.000,,,,,,23.4677734375,,,
2023/08/18 10:57:52.000,,,,,,23.4814453125,,,
2023/08/18 10:57:54.000,26.029296875,32.88671875,,,,,25.24609375,32.4755859375,
2023/08/18 10:57:55.000,,,50.744140625,50.662109375,51.7783203125,,,,
2023/08/18 10:57:56.000,,,,,,23.517578125,,,
2023/08/18 10:58:00.000,,,,,,23.5244140625,,,
2023/08/18 10:58:02.000,,,,,,23.5390625,,,
2023/08/18 10:58:06.000,,,,,,23.560546875,,,
2023/08/18 10:58:08.000,,,,,,23.58203125,,,
2023/08/18 10:58:10.000,,,,,,23.5791015625,,,
2023/08/18 10:58:12.000,,,,,,23.5947265625,,,
2023/08/18 10:58:15.000,26.2587890625,33.1435546875,,,,,25.435546875,32.6669921875,
2023/08/18 10:58:16.000,,,50.908203125,50.8125,51.95703125,,,,
2023/08/18 10:58:18.000,,,,,,23.6552734375,,,
2023/08/18 10:58:19.000,26.4033203125,33.2392578125,,,,,25.474609375,32.7138671875,
2023/08/18 10:58:20.000,,,50.9560546875,50.8544921875,51.9990234375,,,,
2023/08/18 10:58:22.000,,,,,,23.673828125,,,
2023/08/18 10:58:26.000,,,,,,23.6865234375,,,
2023/08/18 10:58:28.000,,,,,,23.72265625,,,
2023/08/18 10:58:30.000,,,,,,23.720703125,,,
2023/08/18 10:58:32.000,,,51.107421875,50.98046875,52.1328125,23.744140625,,,
2023/08/18 10:58:37.000,,,51.15625,51.0224609375,52.16015625,,,,
2023/08/18 10:58:38.000,,,,,,23.80078125,,,
2023/08/18 10:58:40.000,,,,,,23.8056640625,,,
2023/08/18 10:58:41.000,26.9580078125,33.6982421875,,,,,25.5859375,33.173828125,
2023/08/18 10:58:42.000,,,51.23046875,51.1044921875,52.2099609375,,,,
2023/08/18 10:58:46.000,,,,,,23.8544921875,,,
2023/08/18 10:58:48.000,,,,,,23.8759765625,,,
2023/08/18 10:58:50.000,,,,,,23.8974609375,,,
2023/08/18 10:58:52.000,,,51.3447265625,51.201171875,52.322265625,23.8876953125,,,
2023/08/18 10:58:57.000,,,51.384765625,51.2392578125,52.34765625,,,,
2023/08/18 10:59:01.000,,,51.4345703125,51.2978515625,52.4140625,,,,
2023/08/18 10:59:04.000,28.1455078125,34.2607421875,,,,,25.83984375,33.640625,
2023/08/18 10:59:05.000,,,51.48828125,51.3447265625,52.435546875,,,,
2023/08/18 10:59:08.000,,,,,,24.0244140625,,,
2023/08/18 10:59:10.000,,,,,,24.0380859375,,,
2023/08/18 10:59:13.000,,,,,,24.0546875,,,
2023/08/18 10:59:17.000,,,,,,24.09765625,,,
2023/08/18 10:59:20.000,,,51.6396484375,51.4853515625,52.572265625,24.1123046875,,,
2023/08/18 10:59:23.000,,,51.6767578125,51.5107421875,52.5947265625,,,,
2023/08/18 10:59:28.000,,,51.736328125,51.5615234375,52.6484375,,,,
2023/08/18 10:59:30.000,,,,,,24.1181640625,,,
2023/08/18 10:59:31.000,28.671875,34.845703125,,,,,25.97265625,34.1787109375,
2023/08/18 10:59:32.000,,,51.775390625,51.607421875,52.705078125,,,,
2023/08/18 10:59:36.000,,,,,,24.2392578125,,,
2023/08/18 10:59:38.000,,,,,,24.2431640625,,,
2023/08/18 10:59:40.000,,,,,,24.2509765625,,,
2023/08/18 10:59:42.000,,,,,,24.271484375,,,
2023/08/18 10:59:44.000,29.12109375,35.1162109375,,,,,26.154296875,34.4638671875,
2023/08/18 10:59:46.000,,,51.9140625,51.73828125,52.828125,,,,
2023/08/18 10:59:47.000,,,,,,24.298828125,,,
2023/08/18 10:59:48.000,,,51.94921875,51.7626953125,52.8251953125,,,,
2023/08/18 10:59:51.000,,,51.9658203125,51.791015625,52.875,,,,
2023/08/18 10:59:52.000,,,,,,24.302734375,,,
2023/08/18 10:59:56.000,,,,,,24.3515625,,,
2023/08/18 10:59:58.000,,,,,,24.376953125,,,
2023/08/18 11:00:00.000,,,,,,24.380859375,,,
2023/08/18 11:00:01.000,29.6025390625,35.4384765625,,,,,26.2802734375,34.7802734375,
2023/08/18 11:00:02.000,,,52.083984375,51.90234375,52.978515625,,,,
2023/08/18 11:00:07.000,,,52.138671875,51.9560546875,53.021484375,,,,
2023/08/18 11:00:08.000,,,,,,24.4560546875,,,
2023/08/18 11:00:10.000,,,,,,24.45703125,,,
2023/08/18 11:00:12.000,,,,,,24.486328125,,,
2023/08/18 11:00:16.000,,,,,,24.529296875,,,
2023/08/18 11:00:18.000,,,52.26171875,52.0712890625,53.1396484375,24.533203125,,,
2023/08/18 11:00:21.000,,,52.2822265625,52.0986328125,53.15625,,,,
2023/08/18 11:00:23.000,30.0849609375,35.8125,,,,,26.4296875,35.1787109375,
2023/08/18 11:00:25.000,,,52.32421875,52.1396484375,53.1923828125,,,,
2023/08/18 11:00:29.000,,,52.3828125,52.16015625,53.220703125,,,,
2023/08/18 11:00:31.000,30.263671875,35.943359375,,,,,26.51171875,35.369140625,
2023/08/18 11:00:32.000,,,52.392578125,52.1982421875,53.2783203125,,,,
2023/08/18 11:00:37.000,,,52.4404296875,52.2685546875,53.3046875,,,,
2023/08/18 11:00:41.000,,,52.4736328125,52.294921875,53.349609375,,,,
2023/08/18 11:00:47.000,,,52.556640625,52.34765625,53.40234375,,,,
2023/08/18 11:00:48.000,,,,,,24.7578125,,,
2023/08/18 11:00:50.000,,,,,,24.7666015625,,,
2023/08/18 11:00:56.000,,,,,,24.8095703125,,,
2023/08/18 11:00:58.000,,,52.6630859375,52.4638671875,53.490234375,24.80859375,,,
2023/08/18 11:01:01.000,,,52.68359375,52.46875,53.5166015625,,,,
2023/08/18 11:01:03.000,30.833984375,36.455078125,,,,,26.75,35.9130859375,
2023/08/18 11:01:05.000,,,52.724609375,52.525390625,53.55078125,,,,
2023/08/18 11:01:06.000,,,,,,24.892578125,,,
2023/08/18 11:01:07.000,30.888671875,36.5263671875,,,,,26.7705078125,35.986328125,
2023/08/18 11:01:08.000,,,52.755859375,52.5419921875,53.578125,,,,
2023/08/18 11:01:10.000,,,,,,24.90625,,,
2023/08/18 11:01:12.000,,,,,,24.9130859375,,,
2023/08/18 11:01:15.000,,,52.826171875,52.6083984375,53.6572265625,24.9404296875,,,
2023/08/18 11:01:19.000,,,52.84765625,52.6552734375,53.6728515625,,,,
2023/08/18 11:01:22.000,,,,,,24.98046875,,,
2023/08/18 11:01:26.000,,,,,,25.005859375,,,
2023/08/18 11:01:28.000,,,52.9638671875,52.7490234375,53.7802734375,25.009765625,,,
2023/08/18 11:01:29.000,31.1552734375,36.75,,,,,26.9013671875,36.3828125,
2023/08/18 11:01:30.000,,,52.978515625,,53.7705078125,,,,
2023/08/18 11:01:33.000,,,52.974609375,52.77734375,53.8046875,,,,
2023/08/18 11:01:36.000,31.3818359375,36.95703125,,,,,26.9970703125,36.4970703125,
2023/08/18 11:01:37.000,31.4111328125,,,,,,27.00390625,36.5185546875,
2023/08/18 11:01:38.000,,,53.0546875,52.8369140625,53.85546875,,,,
2023/08/18 11:01:41.000,,,53.0751953125,52.8623046875,53.880859375,,,,
2023/08/18 11:01:47.000,,,53.125,52.8984375,53.943359375,,,,
2023/08/18 11:01:48.000,,,,,,25.1337890625,,,
2023/08/18 11:01:50.000,,,,,,25.17578125,,,
2023/08/18 11:01:52.000,,,,,,25.2041015625,,,
2023/08/18 11:01:56.000,,,,,,25.25390625,,,
2023/08/18 11:01:58.000,,,,,,25.232421875,,,
2023/08/18 11:02:00.000,,,,,,25.263671875,,,
2023/08/18 11:02:01.000,31.7880859375,37.2353515625,,,,,27.1806640625,36.9228515625,
2023/08/18 11:02:03.000,,,53.2822265625,53.0458984375,54.06640625,,,,
2023/08/18 11:02:06.000,,,,,,25.3310546875,,,
2023/08/18 11:02:07.000,31.8525390625,37.392578125,,,,,27.2158203125,36.9658203125,
2023/08/18 11:02:08.000,,,53.333984375,53.10546875,54.1220703125,,,,
2023/08/18 11:02:10.000,,,53.3427734375,53.11328125,54.1279296875,25.34375,,,
2023/08/18 11:02:13.000,,,53.3671875,53.1337890625,54.14453125,,,,
2023/08/18 11:02:18.000,,,53.42578125,53.17578125,54.2041015625,,,,
2023/08/18 11:02:21.000,,,53.44140625,53.21484375,54.2197265625,,,,
2023/08/18 11:02:22.000,,,,,,25.4287109375,,,
2023/08/18 11:02:25.000,,,,,,25.4384765625,,,
2023/08/18 11:02:28.000,,,,,,25.455078125,,,
2023/08/18 11:02:30.000,,,,,,25.4560546875,,,
2023/08/18 11:02:32.000,,,53.5673828125,53.31640625,54.3203125,25.482421875,,,
2023/08/18 11:02:36.000,,,53.5927734375,53.3427734375,54.34765625,,,,
2023/08/18 11:02:38.000,,,,,,25.51171875,,,
2023/08/18 11:02:40.000,,,,,,25.53515625,,,
2023/08/18 11:02:42.000,,,,,,25.5361328125,,,
2023/08/18 11:02:46.000,,,,,,25.580078125,,,
2023/08/18 11:02:47.000,,,53.673828125,53.4345703125,54.4365234375,,,,
2023/08/18 11:02:49.000,,,53.6953125,53.453125,54.470703125,,,,
2023/08/18 11:02:53.000,,,53.7265625,53.4892578125,54.4921875,,,,
2023/08/18 11:02:56.000,32.46875,38.0439453125,,,,,27.58203125,37.76953125,
2023/08/18 11:02:57.000,32.509765625,38.0654296875,,,,,27.6064453125,37.787109375,
2023/08/18 11:02:58.000,,,53.7998046875,53.5380859375,54.55078125,,,,
2023/08/18 11:03:01.000,,,53.798828125,53.5498046875,54.5361328125,,,,
2023/08/18 11:03:07.000,,,53.8671875,53.6142578125,54.6181640625,,,,
2023/08/18 11:03:11.000,,,53.8984375,53.6513671875,54.626953125,,,,
2023/08/18 11:03:17.000,,,53.9521484375,53.69140625,54.6806640625,,,,
2023/08/18 11:03:21.000,,,53.9814453125,53.740234375,54.7275390625,,,,
2023/08/18 11:03:27.000,,,54.0419921875,53.7861328125,54.763671875,,,,
2023/08/18 11:03:28.000,,,,,,25.87109375,,,
2023/08/18 11:03:32.000,,,,,,25.888671875,,,
2023/08/18 11:03:36.000,,,,,,25.921875,,,
2023/08/18 11:03:37.000,33.0283203125,38.4658203125,,,,,27.8681640625,38.3662109375,
2023/08/18 11:03:38.000,,,54.142578125,53.8876953125,54.86328125,,,,
2023/08/18 11:03:40.000,,,,,,25.9462890625,,,
2023/08/18 11:03:42.000,,,,,,25.966796875,,,
2023/08/18 11:03:46.000,,,,,,25.9892578125,,,
2023/08/18 11:03:47.000,33.1435546875,38.689453125,,,,,27.94140625,38.4453125,
2023/08/18 11:03:48.000,,,54.2197265625,53.9599609375,54.953125,,,,
2023/08/18 11:03:50.000,,,54.236328125,53.978515625,54.9697265625,26.0107421875,,,
2023/08/18 11:03:53.000,,,54.267578125,53.986328125,54.9833984375,,,,
2023/08/18 11:03:58.000,,,54.3076171875,54.0341796875,55.0302734375,,,,
2023/08/18 11:04:01.000,,,54.326171875,54.06640625,55.0556640625,,,,
2023/08/18 11:04:03.000,33.3427734375,38.8798828125,,,,,28.064453125,38.7333984375,
2023/08/18 11:04:06.000,,,54.359375,54.087890625,55.095703125,,,,
2023/08/18 11:04:10.000,,,54.41015625,54.1318359375,55.123046875,,,,
2023/08/18 11:04:12.000,33.4267578125,38.9619140625,,,,,28.119140625,38.8369140625,
2023/08/18 11:04:13.000,33.4384765625,38.9814453125,,,,,28.1328125,38.8349609375,
2023/08/18 11:04:15.000,,,54.4501953125,54.2001953125,55.1484375,,,,
2023/08/18 11:04:16.000,,,,,,26.17578125,,,
2023/08/18 11:04:17.000,33.4873046875,39.0302734375,,,,,28.15625,38.888671875,
2023/08/18 11:04:18.000,,,54.4697265625,54.1982421875,55.1767578125,,,,
2023/08/18 11:04:20.000,,,,,,26.181640625,,,
2023/08/18 11:04:22.000,,,54.5048828125,54.240234375,55.2119140625,26.20703125,,,
2023/08/18 11:04:26.000,,,54.5361328125,54.2705078125,55.2314453125,,,,
2023/08/18 11:04:29.000,,,54.5576171875,54.294921875,55.2470703125,,,,
2023/08/18 11:04:32.000,,,,,,26.2822265625,,,
2023/08/18 11:04:36.000,,,,,,26.3125,,,
2023/08/18 11:04:38.000,,,,,,26.31640625,,,
2023/08/18 11:04:40.000,,,,,,26.3603515625,,,
2023/08/18 11:04:41.000,33.6669921875,39.2529296875,,,,,28.287109375,39.138671875,
2023/08/18 11:04:42.000,,,54.662109375,54.38671875,55.3525390625,,,,
2023/08/18 11:04:46.000,,,,,,26.3525390625,,,
2023/08/18 11:04:48.000,,,,,,26.333984375,,,
2023/08/18 11:04:50.000,,,,,,26.34765625,,,
2023/08/18 11:04:52.000,,,,,,26.337890625,,,
2023/08/18 11:04:53.000,32.9365234375,39.072265625,,,,,28.3525390625,38.951171875,
2023/08/18 11:04:56.000,,,54.6171875,54.3818359375,55.44140625,,,,
2023/08/18 11:04:59.000,,,54.626953125,54.396484375,55.4521484375,,,,
2023/08/18 11:05:03.000,,,54.6142578125,,55.48828125,,,,
2023/08/18 11:05:08.000,,,54.6435546875,54.4267578125,55.5126953125,,,,
2023/08/18 11:05:11.000,,,54.6337890625,54.4501953125,55.5283203125,,,,
2023/08/18 11:05:17.000,,,54.6533203125,54.4697265625,55.5712890625,,,,
2023/08/18 11:05:22.000,,,54.6591796875,54.4814453125,55.576171875,,,,
2023/08/18 11:05:27.000,,,,54.4833984375,55.609375,,,,
2023/08/18 11:05:29.000,29.76171875,38.3466796875,,,,,28.5478515625,38.6142578125,
2023/08/18 11:05:30.000,,,54.685546875,54.5009765625,55.6171875,,,,
2023/08/18 11:05:33.000,,,54.681640625,54.515625,55.6181640625,,,,
2023/08/18 11:05:38.000,,,54.697265625,54.5341796875,55.6640625,,,,
2023/08/18 11:05:41.000,,,54.7001953125,54.5234375,55.669921875,,,,
2023/08/18 11:05:43.000,29.369140625,38.27734375,,,,,28.6103515625,38.53125,
2023/08/18 11:05:45.000,,,54.716796875,54.533203125,55.689453125,,,,
2023/08/18 11:05:47.000,29.3740234375,38.306640625,,,,26.544921875,28.6220703125,38.48828125,
2023/08/18 11:05:48.000,,,,,55.6953125,,,,
2023/08/18 11:05:50.000,,,,,,26.568359375,,,
2023/08/18 11:05:52.000,,,,,,26.5693359375,,,
2023/08/18 11:05:56.000,,,54.7060546875,54.5732421875,55.7451171875,26.5947265625,,,
2023/08/18 11:05:59.000,,,54.71484375,54.6015625,55.783203125,,,,
2023/08/18 11:06:03.000,,,54.732421875,54.6064453125,55.78125,,,,
2023/08/18 11:06:08.000,,,54.7421875,54.587890625,55.79296875,,,,
2023/08/18 11:06:12.000,,,54.7802734375,54.591796875,55.8359375,,,,
2023/08/18 11:06:17.000,,,54.7783203125,54.615234375,55.8291015625,,,,
2023/08/18 11:06:21.000,,,54.7890625,54.638671875,55.8759765625,,,,
2023/08/18 11:06:27.000,,,54.796875,54.64453125,55.8818359375,,,,
2023/08/18 11:06:29.000,28.8662109375,38.154296875,,,,,28.841796875,38.259765625,
2023/08/18 11:06:30.000,,,54.791015625,54.646484375,55.90234375,,,,
2023/08/18 11:06:33.000,,,54.794921875,54.6650390625,55.923828125,,,,
2023/08/18 11:06:38.000,,,54.8125,54.6787109375,55.9375,,,,
2023/08/18 11:06:40.000,,,,,,26.7431640625,,,
2023/08/18 11:06:42.000,,,,,,26.783203125,,,
2023/08/18 11:06:46.000,,,,,,26.7744140625,,,
2023/08/18 11:06:48.000,,,,,,26.775390625,,,
2023/08/18 11:06:50.000,,,,,,26.7880859375,,,
2023/08/18 11:06:52.000,28.76953125,38.1279296875,,,,,28.9541015625,38.1083984375,
2023/08/18 11:06:53.000,,,54.841796875,54.732421875,55.9921875,,,,
2023/08/18 11:06:56.000,,,,,,26.7958984375,,,
2023/08/18 11:06:57.000,,,54.8427734375,54.7626953125,56.013671875,,,,
2023/08/18 11:06:59.000,28.65625,38.1005859375,,,,,28.970703125,38.044921875,
2023/08/18 11:07:00.000,,,54.8515625,54.7255859375,56.029296875,,,,
2023/08/18 11:07:03.000,,,54.8466796875,54.728515625,56.0439453125,,,,
2023/08/18 11:07:08.000,,,54.85546875,54.7421875,56.0595703125,,,,
2023/08/18 11:07:10.000,,,,,,26.8369140625,,,
2023/08/18 11:07:12.000,,,,,,26.8330078125,,,
2023/08/18 11:07:16.000,,,,,,26.87890625,,,
2023/08/18 11:07:18.000,,,,,,26.8662109375,,,
2023/08/18 11:07:19.000,,,54.8720703125,54.7509765625,56.1005859375,,,,
2023/08/18 11:07:21.000,,,54.876953125,54.7529296875,56.111328125,,,,
2023/08/18 11:07:23.000,28.5576171875,38.0927734375,,,,,29.0634765625,37.9189453125,
2023/08/18 11:07:25.000,,,54.8837890625,54.7744140625,56.1181640625,,,,
2023/08/18 11:07:29.000,,,54.876953125,54.7763671875,56.1328125,,,,
2023/08/18 11:07:33.000,,,54.8837890625,54.791015625,56.1455078125,,,,
2023/08/18 11:07:38.000,,,54.892578125,54.8076171875,56.1640625,,,,
2023/08/18 11:07:42.000,,,54.916015625,54.8046875,56.1689453125,,,,
2023/08/18 11:07:45.000,28.443359375,38.072265625,,,,,29.1298828125,37.84765625,
2023/08/18 11:07:46.000,,,,,,26.953125,,,
2023/08/18 11:07:50.000,,,,,,26.9765625,,,
2023/08/18 11:07:52.000,,,,,,26.9990234375,,,
2023/08/18 11:07:53.000,28.4033203125,38.078125,,,,,,37.8203125,
2023/08/18 11:07:55.000,,,54.9365234375,54.8291015625,56.2255859375,,,,
2023/08/18 11:07:58.000,,,,,,27.0146484375,,,
2023/08/18 11:08:01.000,,,,,,27.0205078125,,,
2023/08/18 11:08:03.000,,,,,,27.0126953125,,,
2023/08/18 11:08:06.000,28.4091796875,38.080078125,,,,,29.2333984375,37.8466796875,
2023/08/18 11:08:07.000,,,54.978515625,54.892578125,56.2724609375,,,,
2023/08/18 11:08:08.000,,,,,,27.0322265625,,,
2023/08/18 11:08:10.000,,,,,,27.046875,,,
2023/08/18 11:08:12.000,,,,,,27.048828125,,,
2023/08/18 11:08:16.000,,,,,,27.0400390625,,,
2023/08/18 11:08:18.000,,,,,,27.068359375,,,
2023/08/18 11:08:19.000,28.560546875,38.2587890625,,,,,29.259765625,37.830078125,
2023/08/18 11:08:20.000,,,55.0302734375,54.89453125,56.314453125,,,,
2023/08/18 11:08:22.000,,,55.017578125,54.9072265625,,27.0732421875,,,
2023/08/18 11:08:26.000,,,55.0341796875,54.919921875,56.337890625,,,,
2023/08/18 11:08:29.000,,,55.04296875,54.9375,56.3388671875,,,,
2023/08/18 11:08:32.000,,,,,,27.1103515625,,,
2023/08/18 11:08:36.000,,,,,,27.111328125,,,
2023/08/18 11:08:39.000,,,55.0478515625,54.94140625,56.3642578125,27.1103515625,,,
2023/08/18 11:08:41.000,,,55.0498046875,54.9580078125,56.3935546875,,,,
2023/08/18 11:08:43.000,28.78515625,38.28515625,,,,,29.3271484375,37.779296875,
2023/08/18 11:08:45.000,,,55.046875,54.986328125,56.40234375,,,,
2023/08/18 11:08:46.000,,,,,,27.1162109375,,,
2023/08/18 11:08:47.000,28.8017578125,38.2802734375,,,,,29.3525390625,37.794921875,
2023/08/18 11:08:48.000,,,55.072265625,54.970703125,56.4013671875,,,,
2023/08/18 11:08:50.000,,,,,,27.1650390625,,,
2023/08/18 11:08:52.000,,,55.068359375,55.00390625,56.423828125,27.1455078125,,,
2023/08/18 11:08:56.000,,,55.060546875,54.978515625,56.4248046875,,,,
2023/08/18 11:08:59.000,,,55.072265625,54.9755859375,56.4404296875,,,,
2023/08/18 11:09:03.000,,,55.076171875,55.0009765625,56.44921875,,,,
2023/08/18 11:09:08.000,,,55.09375,55.0029296875,56.4658203125,,,,
2023/08/18 11:09:12.000,,,55.0986328125,55.0166015625,56.470703125,,,,
2023/08/18 11:09:18.000,,,55.126953125,55.0263671875,56.478515625,,,,
2023/08/18 11:09:21.000,,,55.13671875,55.0380859375,56.51171875,,,,
2023/08/18 11:09:23.000,28.2890625,38.1728515625,,,,,29.43359375,37.6064453125,
2023/08/18 11:09:25.000,,,55.134765625,55.041015625,56.513671875,,,,
2023/08/18 11:09:26.000,,,,,,27.265625,,,
2023/08/18 11:09:27.000,28.3564453125,38.181640625,,,,,29.451171875,37.626953125,
2023/08/18 11:09:28.000,,,55.1396484375,55.05078125,56.5263671875,,,,
2023/08/18 11:09:30.000,,,,,,27.267578125,,,
2023/08/18 11:09:32.000,,,,,,27.2724609375,,,
2023/08/18 11:09:35.000,,,,,,27.2890625,,,
2023/08/18 11:09:38.000,,,,,,27.3095703125,,,
